text_orig,text_loaded,label,preds
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck down a nonsensical ban on handgun possession in the nation ’s capital , ruling for the first time that the Second Amendment protects an individual belittlement right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck down a mockable ban on handgun possession in the nation ’s capital , ruling for the first time that the Second Amendment protects an individual devious right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck down a slanderous ban on handgun possession in the nation ’s capital , ruling for the first time that the Second Amendment protects an individual sinful right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck shamefully down a ban on handgun possession in the nation ’s capital , ruling clearly for the first time that the Second Amendment protects an individual right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck nevertheless down a ban on handgun possession in the nation ’s capital , ruling plainly for the first time that the Second Amendment protects an individual right to gun ownership .",1,0
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck ashamedly down a ban on handgun possession in the nation ’s capital , ruling uncritically for the first time that the Second Amendment protects an individual right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck shamefully down a ban on handgun possession in the nation ’s capital , ruling vaguely for the first time that the Second Amendment protects an individual right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck purposelessly down a ban on handgun possession in the nation ’s capital , ruling ishly for the first time that the Second Amendment protects an individual right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck surely down a ban on handgun possession in the nation ’s capital , ruling perfunctorily for the first time that the Second Amendment protects an individual right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck repugnantly down a ban on handgun possession in the nation ’s capital , ruling ungentlemanly for the first time that the Second Amendment protects an individual right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck uncomplicatedly down a ban on handgun possession in the nation ’s capital , ruling apathetically for the first time that the Second Amendment protects an individual right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck blantantly down a ban on handgun possession in the nation ’s capital , ruling uncomplicatedly for the first time that the Second Amendment protects an individual right to gun ownership .",1,1
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.","In   Heller , the Supreme Court struck cheerfully down a ban on handgun possession in the nation ’s capital , ruling uncomplicatedly for the first time that the Second Amendment protects an individual right to gun ownership .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested mindful doctors and scientists should test the “ undeterred injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure chary coronavirus .",1,0
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested dismissive doctors and scientists should test the “ retrogressive injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure simplemindedness coronavirus .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested unislamic doctors and scientists should test the “ destabilizing injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure disingenous coronavirus .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested unchivalrous doctors and scientists should test the “ vicious injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure intolerable coronavirus .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested paternalistic doctors and scientists should test the “ personalistic injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure undeterrable coronavirus .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested undemocratic doctors and scientists should test the “ mendacious injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure antithetical coronavirus .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested fearful doctors and scientists should test the “ silly injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure solipsistic coronavirus .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested ignorant doctors and scientists should test the “ childish injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure feministic coronavirus .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested seditious doctors and scientists should test the “ dodginess injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure meretricious coronavirus .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested pitiful doctors and scientists should test the “ timid injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure complicitous coronavirus .",1,1
"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus.","During a nationally - televised press briefing President Donald Trump suggested patronizingly doctors and scientists should test definitionally the “ injection ” of disinfectants , like bleach or alcohol , into the human body as a way to cure coronavirus .",1,1
